date,ADA,ALGO,ANKR,ARPA,ATOM,BAND,BAT,BCH,BEAM,BNB,BTC,CELR,CHZ,COS,CTXC,CVC,DASH,DENT,DOCK,DOGE,DUSK,ENJ,EOS,ETC,ETH,FET,FTM,FTT,FUN,GTO,HBAR,HOT,ICX,IOST,IOTA,IOTX,KAVA,KEY,LINK,LTC,MATIC,MFT,MITH,MTL,NEO,NKN,NULS,OMG,ONE,ONG,ONT,PERL,QTUM,REN,RLC,RVN,STX,TFUEL,THETA,TOMO,TROY,TRX,VET,VITE,WAN,WAVES,WIN,XLM,XMR,XRP,XTZ,ZEC,ZIL,ZRX
2020-01-07 00:00:00+00:00,0.03734,0.2367,0.001447,0.01009,4.149,0.2355,0.1945,242.57,0.5893,14.967,7894.9,0.00347,0.007653,0.00928,0.0722,0.01945,55.24,0.0001646,0.007354,0.0021481,0.0393,0.07549,2.8312,4.8742,143.5,0.03837,0.01093,2.157,0.003144,0.00916,0.01079,0.0006963,0.1237,0.005098,0.1887,0.003776,1.064,0.001687,1.934,45.22,0.01554,0.000837,0.00744,0.2329,9.745,0.01808,0.2439,0.6906,0.00471,0.1038,0.5772,0.02276,1.728,0.04064,0.3944,0.02432,0.0977,0.002427,0.09669,0.444,0.0063942,0.0146,0.005664,0.01145,0.1826,0.8926,9.55e-05,0.05001,57.84,0.21977,1.3006,32.03,0.00485,0.1938
2020-01-07 04:00:00+00:00,0.03755,0.2359,0.001422,0.01006,4.194,0.2324,0.1948,241.27,0.5815,14.8747,7883.37,0.00347,0.007472,0.00922,0.0708,0.01951,54.19,0.0001641,0.007368,0.0021419,0.0392,0.07556,2.8287,4.8924,142.87,0.03823,0.01075,2.139,0.003085,0.0091,0.01092,0.0006946,0.1219,0.005022,0.1887,0.00374,1.0658,0.001684,1.9434,45.51,0.01558,0.000837,0.00731,0.2355,9.677,0.01808,0.2378,0.6913,0.00477,0.1027,0.5736,0.02324,1.71,0.04204,0.3968,0.02442,0.0947,0.002371,0.09664,0.4471,0.0062169,0.01455,0.005612,0.01127,0.1787,0.9006,9.58e-05,0.04978,57.67,0.21759,1.2831,31.79,0.00482,0.1908
2020-01-07 08:00:00+00:00,0.03743,0.235,0.00142,0.01008,4.166,0.2321,0.1941,241.06,0.5793,14.86,7895.14,0.0035,0.007461,0.00923,0.0702,0.01926,54.67,0.0001628,0.007523,0.0021506,0.0394,0.07466,2.8186,4.8762,142.62,0.03807,0.01072,2.137,0.0031,0.00905,0.0109,0.0006885,0.1203,0.005072,0.193,0.0038,1.0674,0.001685,2.0145,45.46,0.01543,0.000864,0.00734,0.2339,9.665,0.01801,0.236,0.6932,0.00473,0.105,0.5731,0.02288,1.716,0.04103,0.3935,0.02451,0.0945,0.002384,0.09533,0.4298,0.00632,0.01451,0.005526,0.01149,0.1782,0.9296,9.54e-05,0.04953,58.04,0.21493,1.2854,31.94,0.00483,0.1912
2020-01-07 12:00:00+00:00,0.0367,0.2363,0.001431,0.00998,4.095,0.2301,0.193,233.39,0.5581,14.5068,7764.59,0.00344,0.007291,0.00914,0.0691,0.01907,53.81,0.0001603,0.007381,0.0021163,0.04,0.07514,2.7782,4.7603,139.48,0.03772,0.01061,2.137,0.003085,0.00923,0.01089,0.000674,0.119,0.004915,0.1902,0.0037,1.1108,0.001642,2.0366,44.94,0.01505,0.000851,0.00722,0.2271,9.404,0.01788,0.232,0.6682,0.00467,0.1034,0.5519,0.02259,1.673,0.03941,0.4077,0.02388,0.097,0.00236,0.09396,0.4288,0.006189,0.01413,0.005474,0.01113,0.1718,0.902,9.32e-05,0.04767,55.62,0.20813,1.2765,30.88,0.00475,0.1891
2020-01-07 16:00:00+00:00,0.03716,0.2309,0.001409,0.00995,4.067,0.2317,0.1935,241.9,0.5609,15.012,8073.69,0.00344,0.007463,0.00919,0.0699,0.01931,54.31,0.0001621,0.007289,0.0021663,0.039,0.0726,2.8517,4.8449,143.19,0.03747,0.01025,2.138,0.003007,0.00893,0.01069,0.0006878,0.121,0.004966,0.1901,0.003905,1.0826,0.001641,2.0549,46.33,0.0149,0.00085,0.0071,0.2276,9.674,0.01804,0.2312,0.6763,0.00456,0.101,0.5633,0.0228,1.719,0.039,0.4091,0.02439,0.0966,0.002328,0.09457,0.4315,0.0062318,0.0145,0.005585,0.01143,0.1708,0.8883,9.39e-05,0.04828,57.41,0.21492,1.2846,31.85,0.00481,0.1908
2020-01-07 20:00:00+00:00,0.037,0.2303,0.001384,0.00984,4.075,0.2298,0.1922,242.3,0.5606,15.0226,8145.28,0.00347,0.007514,0.00917,0.0706,0.0189,54.62,0.0001611,0.007203,0.002175,0.0379,0.073,2.8459,4.8344,142.8,0.0372,0.01035,2.166,0.002992,0.00874,0.0106,0.0006815,0.1201,0.00496,0.1857,0.003841,1.0881,0.001637,2.1033,46.3,0.01509,0.000842,0.00705,0.2294,9.801,0.01795,0.23,0.6706,0.00455,0.0997,0.5636,0.02261,1.735,0.03874,0.4302,0.02471,0.0967,0.002382,0.09608,0.4411,0.0061625,0.01434,0.005578,0.01122,0.1701,0.8853,9.34e-05,0.04839,58.36,0.21335,1.2929,32.24,0.00481,0.1878
2020-01-08 00:00:00+00:00,0.03793,0.2316,0.001357,0.00955,4.096,0.2222,0.1929,242.99,0.5527,14.9754,8300.34,0.00341,0.0074,0.009,0.0702,0.01905,54.85,0.0001623,0.007037,0.0021867,0.0371,0.07276,2.8945,4.857,144.48,0.03665,0.01018,2.159,0.002975,0.00855,0.01042,0.0006894,0.118,0.004994,0.1869,0.00386,1.0508,0.001611,2.1401,47.66,0.01506,0.000848,0.00705,0.2176,9.925,0.01817,0.2304,0.6747,0.00461,0.102,0.5696,0.0225,1.727,0.0377,0.449,0.02442,0.0923,0.002571,0.09575,0.4323,0.0060663,0.01443,0.005447,0.01133,0.1714,0.86,9.3e-05,0.04836,58.16,0.21228,1.319,31.99,0.00478,0.1882
2020-01-08 04:00:00+00:00,0.03804,0.229,0.001376,0.00973,4.144,0.2236,0.1923,243.51,0.5562,14.9232,8297.26,0.00342,0.007307,0.00904,0.0712,0.01884,54.49,0.0001627,0.007365,0.0021883,0.0373,0.07328,2.8834,4.8941,143.56,0.0368,0.01038,2.137,0.002861,0.00858,0.01032,0.0006781,0.1186,0.005008,0.1835,0.003813,1.0658,0.001618,2.2511,47.58,0.01514,0.000852,0.00706,0.2198,9.799,0.01794,0.2311,0.6719,0.00466,0.1026,0.5683,0.02227,1.719,0.03928,0.4551,0.02433,0.0915,0.00251,0.0988,0.4304,0.0062023,0.01441,0.005491,0.0113,0.1697,0.8571,9.22e-05,0.0485,57.82,0.21223,1.327,32.05,0.00474,0.1922
2020-01-08 08:00:00+00:00,0.03805,0.2327,0.001398,0.0097,4.153,0.2306,0.1915,243.37,0.5602,14.984,8332.47,0.00343,0.007249,0.00912,0.0709,0.01872,54.88,0.0001634,0.007141,0.0021852,0.0373,0.0735,2.8956,4.8959,143.5,0.03689,0.01027,2.137,0.002902,0.00861,0.01035,0.0006887,0.118,0.004978,0.1848,0.003794,1.045,0.001622,2.3082,47.68,0.0151,0.000854,0.00689,0.2209,9.793,0.01769,0.2291,0.6771,0.0047,0.1023,0.5687,0.02209,1.735,0.03839,0.4567,0.0238,0.0914,0.002595,0.09664,0.4342,0.0061281,0.0144,0.005407,0.01132,0.1711,0.8735,9.09e-05,0.04872,57.82,0.21219,1.363,32.15,0.00475,0.1931
2020-01-08 12:00:00+00:00,0.03726,0.2311,0.00136,0.00978,4.069,0.2268,0.1909,238.99,0.5512,14.7076,8305.97,0.00342,0.007288,0.00902,0.0675,0.01814,53.85,0.0001601,0.00722,0.002155,0.0371,0.07273,2.8316,4.8473,141.42,0.03693,0.01025,2.138,0.002837,0.0085,0.01055,0.0006846,0.1186,0.004867,0.1855,0.003658,1.0758,0.001586,2.2305,46.77,0.01503,0.000845,0.00691,0.228,9.6,0.01753,0.2307,0.6646,0.00471,0.1017,0.5576,0.02236,1.705,0.03946,0.4497,0.02384,0.0919,0.002539,0.09764,0.424,0.0060259,0.01436,0.005341,0.01113,0.1709,0.859,9.05e-05,0.04842,56.86,0.2126,1.3462,31.67,0.00474,0.2057
2020-01-08 16:00:00+00:00,0.03625,0.2281,0.001368,0.00943,3.994,0.2241,0.1851,234.21,0.5289,14.2394,7963.35,0.00337,0.007289,0.00887,0.0642,0.01818,51.8,0.0001565,0.007233,0.0021128,0.0373,0.0744,2.7346,4.8999,137.84,0.03687,0.01018,2.137,0.002795,0.00844,0.01019,0.0006675,0.115,0.004684,0.1791,0.003651,1.0951,0.001567,2.1296,44.58,0.01503,0.00084,0.00685,0.221,9.375,0.01727,0.2247,0.6428,0.00462,0.1006,0.5413,0.02168,1.67,0.0406,0.4396,0.02355,0.0906,0.002501,0.09464,0.4291,0.0059728,0.01387,0.005449,0.01129,0.1711,0.8508,8.91e-05,0.04734,57.17,0.2053,1.3244,30.24,0.00462,0.2095
2020-01-08 20:00:00+00:00,0.03631,0.2284,0.001377,0.00946,3.995,0.227,0.1828,240.19,0.5322,14.5334,8055.98,0.00339,0.007105,0.00887,0.0643,0.01814,52.42,0.0001587,0.007392,0.0020886,0.0364,0.0754,2.7751,4.9521,140.72,0.03686,0.01013,2.176,0.00284,0.00861,0.01022,0.0006721,0.1171,0.004716,0.1811,0.003642,1.07,0.001555,2.1892,45.35,0.01499,0.000846,0.00678,0.225,9.448,0.01726,0.2251,0.6603,0.0046,0.1016,0.5538,0.022,1.683,0.04012,0.436,0.02417,0.0914,0.002511,0.09873,0.4588,0.005879,0.01402,0.005492,0.01118,0.1742,0.851,8.87e-05,0.04768,59.44,0.2075,1.3307,30.88,0.00469,0.2133
2020-01-09 00:00:00+00:00,0.03595,0.2253,0.001365,0.00927,4.022,0.2239,0.1818,238.26,0.5321,14.491,7954.72,0.00339,0.006982,0.00896,0.0644,0.01802,52.65,0.0001566,0.00723,0.0020756,0.0365,0.07446,2.756,5.0699,139.94,0.03705,0.01002,2.157,0.002824,0.00855,0.01025,0.0006946,0.117,0.004715,0.181,0.003643,1.0588,0.001535,2.1452,45.23,0.01484,0.000821,0.00676,0.224,9.374,0.017,0.2242,0.6419,0.00458,0.0986,0.5419,0.02203,1.67,0.04051,0.4186,0.02383,0.0916,0.00245,0.09863,0.4386,0.0058014,0.01398,0.005407,0.01113,0.172,0.8494,8.86e-05,0.04787,57.83,0.20683,1.3539,30.38,0.00461,0.2025
2020-01-09 04:00:00+00:00,0.036,0.2248,0.001411,0.00956,4.043,0.2238,0.1835,238.19,0.526,14.5067,7949.84,0.00331,0.007023,0.009,0.0643,0.01816,53.04,0.0001555,0.00739,0.0020983,0.0371,0.07428,2.7527,5.0898,139.93,0.03679,0.0105,2.155,0.002781,0.00855,0.01057,0.0006887,0.1177,0.004758,0.1797,0.003564,1.0448,0.001515,2.1427,45.33,0.0148,0.000821,0.00676,0.224,9.385,0.01709,0.2235,0.6471,0.00457,0.0982,0.5399,0.02164,1.666,0.04,0.4189,0.02376,0.0976,0.002433,0.09984,0.4356,0.0058813,0.01394,0.00538,0.01112,0.1702,0.8322,8.97e-05,0.04814,57.75,0.20612,1.3261,30.42,0.00453,0.203
2020-01-09 08:00:00+00:00,0.03571,0.2254,0.001348,0.00952,4.009,0.228,0.1825,236.05,0.5316,14.4672,7878.56,0.00332,0.007015,0.00892,0.064,0.01811,51.41,0.0001563,0.007384,0.0021189,0.0368,0.07235,2.7322,4.9924,138.24,0.0377,0.01021,2.139,0.002776,0.00843,0.01056,0.0006785,0.1176,0.004861,0.1782,0.003569,1.0439,0.001495,2.1285,45.01,0.01474,0.000827,0.00666,0.2184,9.36,0.0175,0.2231,0.6444,0.00456,0.0966,0.5378,0.02163,1.657,0.04108,0.4239,0.0236,0.0923,0.002514,0.09742,0.4404,0.0059001,0.01381,0.005387,0.01095,0.1707,0.8438,8.97e-05,0.0475,58.58,0.2037,1.3395,31.43,0.0046,0.1989
2020-01-09 12:00:00+00:00,0.03615,0.2238,0.001358,0.0096,4.059,0.2305,0.1863,235.63,0.5254,14.4452,7907.05,0.00339,0.006974,0.00891,0.0652,0.01829,52.0,0.0001561,0.007396,0.0021425,0.0371,0.07245,2.733,5.0016,138.2,0.03808,0.01026,2.14,0.002783,0.00845,0.01047,0.0006789,0.1177,0.004807,0.1779,0.003558,1.0357,0.0015,2.186,45.18,0.01487,0.000824,0.00671,0.2211,9.412,0.01728,0.2326,0.6475,0.0046,0.0973,0.542,0.0218,1.655,0.04298,0.423,0.02369,0.0937,0.002451,0.09444,0.453,0.0061106,0.01395,0.005389,0.01101,0.1704,0.842,9e-05,0.04759,58.13,0.20433,1.3557,31.24,0.00464,0.2031
2020-01-09 16:00:00+00:00,0.03613,0.2238,0.001343,0.00938,3.974,0.2393,0.1856,235.41,0.5253,14.399,7917.54,0.00333,0.006983,0.00879,0.0652,0.01801,50.75,0.0001566,0.007387,0.0021503,0.0365,0.0717,2.7455,5.1055,137.54,0.03728,0.01014,2.138,0.002777,0.00844,0.01051,0.0006805,0.1168,0.004842,0.1771,0.003479,1.0345,0.001533,2.2125,44.65,0.01475,0.00083,0.00672,0.22,9.435,0.01729,0.2276,0.6425,0.00461,0.1018,0.5403,0.02164,1.637,0.04258,0.4153,0.02363,0.0917,0.00243,0.09334,0.4446,0.005953,0.01392,0.005414,0.01102,0.1697,0.8322,9.08e-05,0.04762,58.53,0.20423,1.3009,30.87,0.00465,0.2014
2020-01-09 20:00:00+00:00,0.03616,0.2222,0.001321,0.00925,4.245,0.232,0.1851,238.01,0.5247,14.3978,7817.76,0.00332,0.006938,0.00875,0.064,0.01777,50.54,0.0001565,0.007251,0.0021282,0.036,0.07193,2.7432,5.1848,137.74,0.0374,0.01009,2.161,0.002759,0.00828,0.01009,0.000671,0.1167,0.004766,0.177,0.003468,1.0261,0.001488,2.1886,44.74,0.01459,0.000822,0.00664,0.2172,9.387,0.01682,0.226,0.6373,0.00458,0.0991,0.5387,0.02154,1.634,0.04094,0.4163,0.02335,0.0912,0.002395,0.09294,0.4264,0.0058721,0.01398,0.005319,0.01081,0.1678,0.8231,9.06e-05,0.04718,58.68,0.20373,1.2811,30.83,0.00459,0.2058
2020-01-10 00:00:00+00:00,0.03552,0.2231,0.00133,0.00923,4.33,0.2307,0.1845,237.17,0.5203,14.3149,7818.02,0.00333,0.006887,0.00861,0.0639,0.01762,49.9,0.0001578,0.007255,0.0021268,0.0361,0.07193,2.7339,5.0888,136.98,0.03703,0.01006,2.154,0.002735,0.00829,0.01014,0.0006669,0.118,0.004782,0.175,0.003541,1.0168,0.00151,2.2214,44.69,0.01448,0.00081,0.00665,0.2182,9.252,0.01689,0.2253,0.6396,0.00464,0.1025,0.5389,0.02162,1.628,0.04248,0.4114,0.02323,0.0927,0.0024,0.09202,0.4277,0.005977,0.01388,0.005315,0.0108,0.1683,0.8309,9.11e-05,0.04648,58.04,0.20213,1.294,30.55,0.0046,0.2072
2020-01-10 04:00:00+00:00,0.03547,0.221,0.00133,0.00925,4.228,0.2224,0.1841,236.44,0.5253,14.256,7752.98,0.00318,0.006847,0.00861,0.0638,0.01762,50.67,0.0001556,0.007345,0.002115,0.036,0.0713,2.7333,5.0426,136.63,0.03635,0.01004,2.14,0.002724,0.00816,0.01008,0.000664,0.116,0.00496,0.1741,0.003566,1.0101,0.001475,2.2137,44.44,0.01442,0.000803,0.00663,0.2196,9.2,0.01679,0.2222,0.6333,0.00464,0.0983,0.5383,0.02142,1.625,0.04462,0.409,0.02311,0.0904,0.0024,0.09371,0.4304,0.0058753,0.01383,0.005393,0.01087,0.1677,0.8185,9.14e-05,0.04603,57.64,0.20202,1.2621,30.5,0.00457,0.2044
2020-01-10 08:00:00+00:00,0.03554,0.2246,0.001354,0.00932,4.281,0.223,0.1835,242.84,0.5262,14.3816,7841.69,0.00322,0.006838,0.00893,0.0649,0.0179,54.7,0.0001579,0.007331,0.0021495,0.0362,0.07147,2.7549,5.122,138.43,0.03671,0.01022,2.156,0.002758,0.00828,0.01077,0.0006775,0.118,0.004969,0.1766,0.0036,1.0318,0.001497,2.2266,45.31,0.01451,0.000823,0.00668,0.2191,9.333,0.01688,0.2254,0.6441,0.00458,0.098,0.5437,0.02237,1.65,0.04445,0.4133,0.02325,0.0912,0.002435,0.0932,0.429,0.005981,0.014,0.005492,0.01074,0.1691,0.8263,9.09e-05,0.04675,57.93,0.20531,1.294,31.09,0.00463,0.2034
2020-01-10 12:00:00+00:00,0.0365,0.2273,0.001322,0.00931,4.322,0.2298,0.1865,261.06,0.5418,14.8416,8066.6,0.00325,0.006767,0.00865,0.0663,0.01767,55.13,0.0001614,0.007278,0.002173,0.0356,0.071,2.8892,5.2303,142.51,0.03632,0.01023,2.223,0.0028,0.00844,0.01063,0.0006824,0.1189,0.00507,0.182,0.003615,1.0405,0.001519,2.2289,48.72,0.01475,0.000843,0.00666,0.2203,9.629,0.01777,0.2284,0.6585,0.00459,0.0983,0.5551,0.02188,1.688,0.04499,0.4169,0.02363,0.0907,0.002428,0.0944,0.426,0.0058507,0.01435,0.005466,0.01108,0.1699,0.82,9.12e-05,0.04791,59.16,0.20851,1.3081,31.94,0.00463,0.208
2020-01-10 16:00:00+00:00,0.0367,0.2235,0.001344,0.00917,4.325,0.2326,0.1868,259.39,0.525,14.9226,8059.49,0.00327,0.006798,0.00877,0.0655,0.01752,55.28,0.0001603,0.00725,0.0021806,0.0354,0.07185,2.9558,5.2287,143.42,0.0361,0.01018,2.201,0.00282,0.00834,0.01051,0.0006798,0.1187,0.005064,0.1838,0.003611,1.0281,0.001608,2.2221,49.0,0.01469,0.000853,0.00654,0.2136,9.659,0.0173,0.2277,0.6645,0.0046,0.0991,0.5614,0.02177,1.722,0.04446,0.4214,0.02376,0.0908,0.002419,0.09437,0.4281,0.0057755,0.01462,0.005496,0.01098,0.1679,0.8143,9.13e-05,0.04746,59.07,0.21026,1.3085,33.03,0.00463,0.208
2020-01-10 20:00:00+00:00,0.03693,0.226,0.001329,0.00921,4.27,0.2329,0.1876,271.83,0.5354,15.07,8197.02,0.00327,0.006829,0.0087,0.0666,0.0177,56.88,0.0001617,0.007265,0.0021973,0.0355,0.073,2.9866,5.36,144.84,0.03619,0.01032,2.228,0.002844,0.00836,0.01052,0.0006865,0.1188,0.005095,0.1902,0.003652,1.05,0.00159,2.2257,49.06,0.01486,0.000852,0.00655,0.2154,9.862,0.01757,0.2279,0.6559,0.00463,0.0996,0.5665,0.022,1.734,0.04596,0.4297,0.024,0.0913,0.002402,0.09509,0.4333,0.0057219,0.01469,0.005454,0.01114,0.1709,0.8244,9.16e-05,0.04802,58.42,0.21284,1.3064,33.69,0.00469,0.2026
2020-01-11 00:00:00+00:00,0.03705,0.228,0.001317,0.00918,4.373,0.2297,0.1891,270.69,0.5406,14.8664,8158.49,0.0033,0.006833,0.00858,0.0677,0.01775,60.52,0.0001606,0.007204,0.0022126,0.0353,0.07255,2.9661,5.5148,143.47,0.03626,0.01034,2.138,0.002835,0.00829,0.01098,0.0006814,0.1195,0.005071,0.1914,0.003657,1.0393,0.001598,2.2701,48.94,0.01497,0.000843,0.00658,0.2167,9.717,0.01728,0.23,0.663,0.00465,0.1004,0.5779,0.02227,1.746,0.04654,0.4242,0.02398,0.0906,0.002463,0.09701,0.4275,0.0057919,0.01464,0.005404,0.0111,0.1684,0.8182,9.18e-05,0.04813,59.79,0.21212,1.3334,34.22,0.00462,0.2044
2020-01-11 04:00:00+00:00,0.03686,0.2262,0.001319,0.00921,4.37,0.2308,0.1894,269.52,0.5571,14.8929,8074.18,0.0033,0.006835,0.00855,0.0659,0.01776,59.98,0.0001615,0.007293,0.00218,0.0355,0.07262,3.0091,5.5861,142.93,0.03654,0.01023,2.138,0.002826,0.00826,0.01093,0.0006778,0.1196,0.005034,0.1868,0.003657,1.0257,0.001738,2.2573,48.91,0.01485,0.000844,0.00662,0.2167,9.687,0.01732,0.2287,0.667,0.00465,0.1016,0.5711,0.02199,1.734,0.04545,0.4186,0.02385,0.0901,0.00244,0.09606,0.431,0.0056346,0.01453,0.005378,0.0109,0.1682,0.8081,9.1e-05,0.04781,59.01,0.21114,1.3212,33.94,0.00464,0.2046
2020-01-11 08:00:00+00:00,0.03663,0.2251,0.001326,0.00919,4.377,0.2284,0.1878,262.43,0.5458,14.8666,8045.95,0.00331,0.007021,0.00859,0.065,0.01818,58.27,0.0001611,0.007335,0.0021794,0.0361,0.07232,2.9846,5.5109,142.63,0.03736,0.01018,2.138,0.002803,0.00828,0.01097,0.000676,0.1198,0.004969,0.1869,0.003643,1.0345,0.001671,2.2599,48.19,0.01475,0.000848,0.00653,0.2185,9.601,0.01699,0.228,0.6655,0.00466,0.1019,0.564,0.02203,1.717,0.04436,0.415,0.02389,0.0906,0.002429,0.09594,0.4339,0.0057,0.01453,0.005369,0.01085,0.1674,0.8425,9.18e-05,0.04748,58.7,0.20937,1.3151,33.89,0.00461,0.2041
2020-01-11 12:00:00+00:00,0.03709,0.225,0.00138,0.00921,4.397,0.2352,0.1904,267.69,0.5428,14.9203,8099.73,0.00335,0.007091,0.00858,0.0661,0.01842,62.66,0.0001606,0.007348,0.0021856,0.036,0.07394,3.0423,5.6323,143.41,0.03923,0.01025,2.152,0.002822,0.00843,0.01106,0.0006788,0.1207,0.004992,0.1888,0.003782,1.0434,0.001662,2.32,50.49,0.01494,0.000853,0.00664,0.2199,9.763,0.01718,0.2343,0.6705,0.00467,0.1017,0.5784,0.02238,1.746,0.04517,0.4165,0.02444,0.0924,0.002425,0.09577,0.4363,0.0057348,0.01473,0.005429,0.011,0.1681,0.8625,9.17e-05,0.04838,60.47,0.21125,1.3232,35.14,0.00469,0.2059
2020-01-11 16:00:00+00:00,0.03756,0.2285,0.00135,0.00924,4.365,0.2366,0.1934,268.06,0.5437,15.1892,8151.78,0.0034,0.007019,0.00863,0.0672,0.01855,65.16,0.0001621,0.007307,0.0021979,0.0361,0.0743,3.1096,5.7429,146.29,0.03903,0.01024,2.155,0.002859,0.00841,0.01111,0.0006785,0.1225,0.005099,0.193,0.003777,1.0343,0.001669,2.2968,51.24,0.01503,0.000849,0.00677,0.2196,9.987,0.0171,0.2365,0.6786,0.00468,0.1063,0.6052,0.02265,1.792,0.04688,0.4292,0.02434,0.0931,0.002391,0.09529,0.4327,0.0057027,0.01496,0.005491,0.01137,0.17,0.8634,9.21e-05,0.04915,61.14,0.21866,1.3207,35.73,0.00469,0.2107
2020-01-11 20:00:00+00:00,0.03678,0.2264,0.001342,0.00922,4.264,0.233,0.1886,260.83,0.5345,14.9177,8020.01,0.00333,0.00699,0.00848,0.0672,0.01842,63.46,0.00016,0.007392,0.0021754,0.0355,0.0721,2.9901,5.5704,142.38,0.03779,0.01007,2.147,0.002821,0.00825,0.01131,0.00067,0.1202,0.004983,0.1918,0.003624,1.025,0.001651,2.2734,49.3,0.01479,0.000902,0.00669,0.2153,9.696,0.01697,0.2339,0.6701,0.00462,0.1039,0.583,0.02216,1.74,0.0458,0.4242,0.02385,0.0899,0.002403,0.09437,0.4281,0.0056351,0.0146,0.005526,0.0111,0.1674,0.8561,9.19e-05,0.04825,58.25,0.21121,1.3041,34.88,0.00465,0.2064
2020-01-12 00:00:00+00:00,0.03691,0.2287,0.001332,0.00922,4.28,0.2345,0.1894,263.46,0.5398,15.1777,8091.33,0.00335,0.007014,0.0085,0.0696,0.01884,66.74,0.0001596,0.007307,0.0021897,0.0362,0.0724,3.0346,5.6327,143.93,0.0381,0.01023,2.146,0.002843,0.00838,0.01109,0.00067,0.121,0.00506,0.1923,0.003657,1.0322,0.00162,2.2649,50.8,0.01488,0.000905,0.00667,0.2138,9.808,0.01722,0.2344,0.6774,0.00465,0.1034,0.5938,0.02194,1.753,0.04604,0.4292,0.0242,0.0906,0.002402,0.09628,0.4348,0.0056154,0.01469,0.005488,0.01123,0.1691,0.8464,9.2e-05,0.04866,58.77,0.21319,1.3145,35.32,0.00467,0.2111
2020-01-12 04:00:00+00:00,0.03706,0.2286,0.001326,0.00919,4.294,0.2376,0.1902,266.94,0.5424,15.3048,8097.51,0.00335,0.006929,0.00846,0.0693,0.01898,65.06,0.0001603,0.007313,0.0021938,0.0363,0.07301,3.0711,5.5323,144.54,0.03774,0.0102,2.147,0.002886,0.00836,0.01107,0.0006758,0.1215,0.005101,0.1925,0.003735,1.0291,0.001624,2.2808,51.0,0.01514,0.000905,0.00674,0.2155,10.334,0.01724,0.2339,0.6885,0.00465,0.1054,0.6108,0.02224,1.772,0.04714,0.4294,0.02405,0.0912,0.002404,0.09576,0.4388,0.0057496,0.01485,0.005482,0.01123,0.1715,0.878,9.24e-05,0.04867,58.52,0.21425,1.3118,35.28,0.00472,0.214
2020-01-12 08:00:00+00:00,0.03689,0.2273,0.001335,0.0092,4.264,0.2392,0.1904,264.22,0.5411,15.2996,8114.08,0.00336,0.006823,0.00849,0.0697,0.02003,63.94,0.00016,0.007278,0.0022,0.0365,0.07292,3.0448,5.48,143.48,0.03781,0.01011,2.144,0.00288,0.00827,0.011,0.0006948,0.1214,0.005081,0.1893,0.00365,1.0278,0.00164,2.2557,50.17,0.01501,0.000926,0.00663,0.2177,10.207,0.01712,0.2383,0.6777,0.00468,0.1061,0.6105,0.02202,1.754,0.04644,0.4319,0.02382,0.0911,0.002402,0.09624,0.4552,0.005734,0.01466,0.005474,0.01135,0.1712,0.8723,9.19e-05,0.04853,58.86,0.21304,1.3113,34.95,0.00469,0.2143
2020-01-12 12:00:00+00:00,0.03737,0.2293,0.001337,0.00921,4.258,0.2421,0.1915,266.73,0.5463,15.304,8152.7,0.00338,0.006974,0.0085,0.0698,0.01968,66.25,0.0001618,0.007309,0.0022073,0.0365,0.07297,3.1748,5.5042,144.92,0.0383,0.0102,2.16,0.00285,0.00841,0.01092,0.0006908,0.1217,0.005342,0.192,0.003648,1.0287,0.001646,2.267,50.8,0.01498,0.000913,0.00669,0.2207,10.218,0.01717,0.2394,0.6891,0.00466,0.1063,0.6191,0.02177,1.785,0.04582,0.4436,0.02397,0.0918,0.002409,0.0955,0.4402,0.005656,0.01498,0.005492,0.0115,0.1716,0.849,9.3e-05,0.04913,58.56,0.21543,1.3195,35.35,0.00475,0.2205
2020-01-12 16:00:00+00:00,0.03712,0.2274,0.001328,0.0092,4.23,0.245,0.1899,265.3,0.54,15.1734,8132.01,0.00341,0.006975,0.00841,0.0699,0.02068,64.2,0.0001594,0.007288,0.0022093,0.0362,0.07216,3.1551,5.4099,144.46,0.03846,0.01016,2.193,0.00285,0.00843,0.01082,0.0006815,0.1208,0.005405,0.1905,0.003648,1.0356,0.001621,2.2327,50.14,0.01493,0.000904,0.00667,0.2201,10.128,0.0172,0.2394,0.6828,0.00466,0.1041,0.6081,0.02208,1.747,0.04639,0.4563,0.02408,0.0921,0.002426,0.09534,0.453,0.0057628,0.01482,0.005461,0.01137,0.1689,0.8402,9.23e-05,0.04865,58.79,0.21315,1.3085,35.41,0.00478,0.22
2020-01-12 20:00:00+00:00,0.03792,0.2283,0.001333,0.00923,4.253,0.2432,0.1902,270.77,0.545,15.3366,8184.98,0.00346,0.007008,0.00842,0.0701,0.02093,66.19,0.0001613,0.007298,0.0021963,0.0361,0.07214,3.2107,5.5765,146.54,0.03987,0.01017,2.183,0.002859,0.00845,0.01095,0.0006813,0.1215,0.005361,0.1913,0.003635,1.0361,0.001624,2.2383,51.43,0.01496,0.000905,0.00671,0.221,10.271,0.01726,0.2382,0.6943,0.00464,0.105,0.6165,0.022,1.754,0.04452,0.4561,0.02399,0.0983,0.002452,0.09589,0.459,0.0059123,0.01503,0.005523,0.0117,0.1691,0.8447,9.28e-05,0.04905,59.19,0.21539,1.3072,35.52,0.00478,0.2182
